,age,education_num,hours_per_week,capital_gain,sex,REL_NotInFam,REL_OtherRelat,REL_OwnChild,REL_Unmarr,REL_Spouse,result_01
575,30,9,45,0,1,0,0,0,0,1,0
576,50,9,32,0,1,0,0,0,0,1,0
577,52,13,55,0,1,0,0,0,0,1,0
578,46,15,45,15024,1,0,0,0,0,1,1
579,23,13,20,0,0,0,0,1,0,0,0
580,45,7,20,0,0,1,0,0,0,0,0
581,65,5,24,0,0,0,0,0,1,0,0
582,29,11,55,0,1,0,0,0,0,1,0
583,47,5,40,0,1,0,0,0,1,0,0
584,30,9,60,0,1,0,0,1,0,0,0
585,34,9,45,0,1,0,0,0,0,1,1
586,38,9,64,0,1,0,0,0,0,1,0
587,33,10,40,0,1,0,0,0,0,1,1
588,49,13,26,0,1,0,0,0,0,1,1
589,47,10,40,0,0,0,0,0,1,0,0
590,49,6,40,0,0,0,0,0,1,0,0
591,43,10,60,15024,1,0,0,0,0,1,1
592,30,13,40,0,0,0,0,0,0,1,1
593,58,9,60,0,1,0,0,0,0,1,0
594,19,9,14,0,0,0,0,1,0,0,0
595,21,13,40,0,1,1,0,0,0,0,0
596,33,13,60,15024,1,0,0,0,0,1,1
597,47,3,50,0,1,0,0,0,0,1,0
598,52,16,60,0,1,0,0,0,0,1,1
599,26,9,55,0,1,1,0,0,0,0,0
600,60,9,40,0,1,0,0,0,0,1,0
601,21,10,40,0,1,0,0,1,0,0,0
602,36,10,50,5178,1,0,0,0,0,1,1
603,31,10,45,0,1,0,0,0,0,1,0
604,50,16,40,0,1,1,0,0,0,0,1
605,31,9,40,0,0,0,0,0,1,0,0
606,71,9,15,0,1,0,0,0,0,1,0
607,30,13,40,0,1,0,0,0,0,1,1
608,20,10,20,0,1,0,0,1,0,0,0
609,24,9,50,4101,1,0,1,0,0,0,0
610,35,16,40,0,1,0,0,0,0,1,1
611,38,10,45,0,0,1,0,0,0,0,0
612,27,9,32,0,0,0,0,1,0,0,0
613,29,10,40,0,0,0,0,0,1,0,0
614,34,9,45,0,1,0,0,0,0,1,0
615,44,4,35,0,1,0,0,0,0,1,0
616,43,9,40,0,1,0,0,0,0,1,1
617,44,8,40,0,1,0,0,0,0,1,1
618,35,14,60,0,1,1,0,0,0,0,0
619,27,10,40,0,1,1,0,0,0,0,0
620,43,14,38,0,1,1,0,0,0,0,0
621,20,10,25,0,0,1,0,0,0,0,0
622,42,12,40,8614,0,0,0,0,1,0,1
623,27,10,40,3411,1,0,0,0,0,1,0
624,42,9,40,0,1,0,0,0,0,1,1
625,24,5,40,0,1,1,0,0,0,0,0
626,48,10,40,0,1,1,0,0,0,0,0
627,17,7,10,0,1,0,0,1,0,0,0
628,33,13,40,0,1,0,0,0,0,1,1
629,50,9,50,0,1,0,0,0,0,1,1
630,22,9,40,2597,0,0,0,1,0,0,0
631,17,8,16,0,1,0,0,1,0,0,0
632,32,10,40,0,1,0,0,0,0,1,0
633,31,9,45,0,1,1,0,0,0,0,0
634,58,9,50,0,1,1,0,0,0,0,0
635,29,9,48,0,1,0,0,1,0,0,0
636,37,11,40,0,1,0,0,0,0,1,1
637,34,9,40,0,1,0,0,0,0,1,1
638,23,10,40,0,1,0,0,0,1,0,0
639,18,7,5,0,0,0,0,1,0,0,0
640,34,9,40,0,0,1,0,0,0,0,0
641,45,13,55,0,0,0,0,0,0,1,0
642,41,14,35,0,1,1,0,0,0,0,0
643,26,9,30,0,1,0,1,0,0,0,0
644,54,10,40,0,1,0,0,0,0,1,0
645,24,10,45,0,0,0,0,1,0,0,0
646,42,10,50,0,1,0,0,0,0,1,0
647,20,10,20,0,1,0,0,1,0,0,0
648,23,13,20,0,0,1,0,0,0,0,0
649,35,14,60,0,1,1,0,0,0,0,1
650,31,14,40,0,1,0,0,0,0,1,1
651,30,13,40,0,0,0,0,1,0,0,0
652,19,9,20,0,0,0,0,1,0,0,0
653,36,13,50,0,1,1,0,0,0,0,0
654,31,13,40,0,0,0,0,0,1,0,0
655,21,10,30,0,1,0,0,1,0,0,0
656,31,10,40,0,1,0,0,0,0,1,0
657,46,16,65,25236,0,0,0,0,1,0,1
658,44,13,50,0,0,0,0,1,0,0,1
659,40,8,40,0,1,0,0,0,0,1,0
660,45,10,40,0,1,1,0,0,0,0,0
661,60,9,35,0,1,0,0,0,0,1,0
662,18,7,25,0,1,0,1,0,0,0,0
663,28,13,40,0,1,0,0,0,0,1,0
664,36,10,40,0,0,0,0,0,1,0,0
665,36,13,40,0,1,1,0,0,0,0,0
666,40,11,40,4386,1,0,0,0,0,1,0
667,36,13,35,0,0,0,0,0,1,0,0
668,31,9,40,0,0,0,0,0,1,0,0
669,33,9,40,0,1,0,0,0,0,1,0
670,19,9,40,0,0,0,0,1,0,0,0
671,22,10,15,0,0,0,0,1,0,0,0
672,34,13,45,0,1,0,0,0,0,1,1
673,33,9,40,0,1,1,0,0,0,0,0
674,41,9,60,0,1,0,0,0,0,1,0
675,29,13,40,4650,1,1,0,0,0,0,0
676,50,9,42,0,1,0,0,0,0,1,1
677,42,13,45,7298,1,0,0,0,0,1,1
678,43,13,40,0,1,1,0,0,0,0,1
679,44,9,40,0,0,0,0,0,0,1,0
680,20,10,20,0,0,1,0,0,0,0,0
681,31,9,40,0,1,0,0,0,0,1,0
682,65,7,59,9386,1,0,0,0,0,1,1
683,23,10,24,0,0,1,0,0,0,0,0
684,55,10,40,0,0,1,0,0,0,0,0
685,26,11,45,0,1,0,0,0,0,1,0
686,25,11,15,0,0,0,0,1,0,0,0
687,35,10,40,2407,1,0,0,0,0,1,0
688,36,10,36,0,0,1,0,0,0,0,0
689,43,13,50,0,1,0,0,0,0,1,0
690,56,9,20,594,0,0,0,0,1,0,0
691,42,13,40,0,1,0,0,0,0,1,1
692,19,10,25,0,0,0,1,0,0,0,0
693,55,9,72,0,1,0,0,0,0,1,0
694,42,14,50,14084,0,1,0,0,0,0,1
695,26,11,40,0,1,0,0,1,0,0,0
696,17,8,20,0,1,0,0,1,0,0,0
697,42,13,40,0,0,0,0,0,0,1,1
698,55,9,40,7688,1,0,0,0,0,1,1
699,32,10,40,0,0,0,0,1,0,0,0
700,29,7,40,0,1,0,0,1,0,0,0
701,46,13,37,0,1,0,0,0,0,1,0
702,29,13,40,7688,1,0,0,0,0,1,1
703,22,13,20,0,1,0,0,0,1,0,0
704,58,6,40,0,1,0,0,0,0,1,0
705,23,9,50,0,1,0,0,0,1,0,0
706,39,9,40,0,1,1,0,0,0,0,0
707,27,11,38,0,1,0,0,1,0,0,0
708,54,9,40,0,1,0,0,0,0,1,1
709,33,13,45,0,0,1,0,0,0,0,0
710,46,9,40,0,0,0,0,0,0,1,1
711,37,9,40,0,1,1,0,0,0,0,0
712,36,9,18,0,0,1,0,0,0,0,0
713,59,9,38,0,0,0,0,0,0,1,1
714,34,9,40,0,1,0,0,0,1,0,0
715,53,16,70,0,1,0,0,0,0,1,1
716,51,13,55,0,1,1,0,0,0,0,1
717,32,6,42,0,0,0,0,0,1,0,0
718,31,10,40,0,1,0,1,0,0,0,0
719,22,10,30,0,0,0,0,0,0,1,0
720,47,13,50,0,0,1,0,0,0,0,0
721,32,9,40,0,1,1,0,0,0,0,0
722,26,10,38,0,0,1,0,0,0,0,0
723,37,3,32,0,1,1,0,0,0,0,0
724,31,9,55,0,1,0,0,0,1,0,0
725,37,11,24,0,0,0,0,0,0,1,1
726,55,9,38,0,1,1,0,0,0,0,0
727,23,11,56,0,1,1,0,0,0,0,0
728,36,10,40,0,0,0,0,0,1,0,0
729,34,14,40,0,1,0,0,0,0,1,0
730,43,13,50,0,1,0,0,0,0,1,1
731,54,10,40,0,1,1,0,0,0,0,0
732,43,10,40,0,1,0,0,0,0,1,0
733,28,11,42,0,0,1,0,0,0,0,0
734,40,11,50,0,1,0,0,0,0,1,1
735,41,10,60,0,1,0,0,0,0,1,0
736,40,13,55,0,0,1,0,0,0,0,1
737,42,10,38,0,0,1,0,0,0,0,0
738,61,9,50,0,1,0,0,0,0,1,0
739,18,8,30,0,1,0,0,1,0,0,0
740,48,11,50,0,1,0,0,0,0,1,1
741,41,13,40,0,1,0,0,0,0,1,0
742,23,9,40,2463,0,1,0,0,0,0,0
743,60,9,60,0,1,0,0,0,0,1,1
744,22,10,20,0,1,0,1,0,0,0,0
745,61,9,40,0,1,0,0,0,0,1,0
746,25,9,40,0,1,1,0,0,0,0,0
747,46,14,35,0,1,1,0,0,0,0,1
748,43,13,40,0,1,0,0,0,0,1,1
749,43,12,40,0,1,1,0,0,0,0,0
750,24,9,30,0,1,0,0,1,0,0,0
751,68,7,20,0,1,0,0,0,1,0,0
752,31,9,38,0,0,0,0,0,1,0,0
753,17,7,20,0,0,0,0,1,0,0,0
754,32,9,48,5178,1,0,0,0,0,1,1
755,33,13,47,3103,1,0,0,0,0,1,1
756,64,13,40,0,1,0,0,0,0,1,1
757,20,9,30,0,1,0,0,1,0,0,0
758,30,9,36,0,0,0,0,1,0,0,0
759,43,10,45,0,1,1,0,0,0,0,0
760,22,10,40,0,1,0,0,1,0,0,0
761,17,6,20,0,1,0,0,1,0,0,0
762,47,9,75,0,0,0,0,0,0,1,0
763,41,11,60,0,0,1,0,0,0,0,0
764,56,10,50,0,1,0,0,0,0,1,1
765,64,9,45,0,1,0,0,0,0,1,0
766,47,9,50,0,1,0,0,0,0,1,1
767,48,11,40,0,1,0,0,0,1,0,0
768,31,14,46,0,0,1,0,0,0,0,0
769,29,11,40,0,1,0,0,1,0,0,0
770,30,9,40,0,0,1,0,0,0,0,0
771,32,9,60,0,1,0,0,0,0,1,0
772,57,9,42,0,1,0,0,0,1,0,1
773,62,9,40,0,0,1,0,0,0,0,0
774,39,9,24,0,0,0,0,0,1,0,0
775,43,10,25,0,1,1,0,0,0,0,0
776,24,13,40,0,1,0,0,1,0,0,0
777,53,10,40,4386,0,0,0,0,0,1,1
778,26,10,40,0,1,0,0,1,0,0,0
779,73,9,40,0,1,0,0,0,0,1,0
780,55,9,40,0,1,0,0,0,0,1,0
781,25,9,40,0,1,1,0,0,0,0,0
782,41,13,50,0,0,1,0,0,0,0,1
783,24,13,50,0,1,1,0,0,0,0,0
784,63,9,6,0,1,1,0,0,0,0,0
785,17,7,20,0,1,0,0,1,0,0,0
786,35,10,50,0,1,0,0,0,0,1,0
787,51,10,40,0,1,0,0,0,0,1,1
788,62,13,48,0,0,1,0,0,0,0,0
789,55,9,40,4386,1,0,0,0,0,1,1
790,43,10,40,0,1,1,0,0,0,0,0
791,40,9,50,0,0,1,0,0,0,0,0
792,37,13,45,0,1,0,0,0,0,1,1
793,39,13,40,0,1,0,0,0,0,1,0
794,31,9,18,0,1,0,0,1,0,0,0
795,61,14,40,0,0,1,0,0,0,0,1
796,26,11,55,0,0,1,0,0,0,0,0
797,46,9,50,0,1,0,0,0,0,1,0
798,26,13,40,0,0,1,0,0,0,0,0
799,48,16,50,0,1,0,0,1,0,0,1
800,34,9,40,0,1,0,0,1,0,0,0
801,34,9,40,0,0,0,0,1,0,0,0
802,59,9,40,0,1,0,0,0,0,1,1
803,34,13,40,0,0,0,0,1,0,0,0
804,49,13,56,0,0,1,0,0,0,0,1
805,18,7,20,0,0,0,0,1,0,0,0
806,43,9,40,0,1,0,0,0,0,1,0
807,48,7,50,0,1,0,0,0,0,1,0
808,28,10,70,0,1,0,0,0,0,1,0
809,33,9,40,0,1,0,0,0,0,1,0
810,24,10,15,0,0,1,0,0,0,0,0
811,21,6,40,0,1,1,0,0,0,0,0
812,17,7,28,0,1,0,0,1,0,0,0
813,39,10,50,0,1,0,0,0,0,1,1
814,29,13,40,0,1,0,0,1,0,0,0
815,44,13,40,0,1,0,0,0,0,1,1
816,24,10,50,0,1,0,0,1,0,0,0
817,71,14,40,10605,1,0,0,0,0,1,1
818,51,13,40,0,1,0,0,0,0,1,1
819,55,3,25,0,1,0,0,0,1,0,0
820,41,13,60,0,1,0,0,0,0,1,1
821,23,9,7,0,0,0,0,0,1,0,0
822,38,11,40,0,0,0,0,0,1,0,0
823,39,9,40,0,1,0,0,0,0,1,1
824,19,9,30,0,0,1,0,0,0,0,0
825,49,5,40,0,0,1,0,0,0,0,0
826,32,13,40,0,1,0,1,0,0,0,1
827,27,9,70,0,1,0,0,0,0,1,0
828,38,13,50,0,1,0,0,0,0,1,1
829,33,10,60,0,0,0,0,0,0,1,0
830,23,13,28,0,1,0,0,1,0,0,0
831,33,10,60,0,1,0,0,0,0,1,0
832,54,9,40,0,1,0,0,0,0,1,0
833,29,11,45,2174,0,1,0,0,0,0,0
834,35,13,40,0,1,1,0,0,0,0,0
835,28,11,40,0,0,0,0,0,0,1,0
836,37,13,50,7688,1,0,0,0,0,1,1
837,42,15,65,0,1,0,0,0,0,1,1
838,40,14,40,0,1,0,0,0,0,1,0
839,47,10,55,0,1,0,0,1,0,0,0
840,22,13,50,0,0,0,0,1,0,0,0
841,30,13,45,0,1,0,0,0,0,1,1
842,28,9,40,0,1,0,0,0,0,1,0
843,63,4,55,0,1,0,0,0,0,1,0
844,51,5,20,0,1,0,0,0,0,1,0
845,22,9,40,0,0,0,0,1,0,0,0
846,35,9,45,0,1,1,0,0,0,0,0
847,46,9,38,0,0,1,0,0,0,0,0
848,37,10,52,0,1,1,0,0,0,0,0
849,24,13,15,0,1,0,0,1,0,0,0
850,37,9,10,0,1,0,0,1,0,0,0
851,53,10,40,0,1,0,0,0,0,1,0
852,27,9,30,0,1,1,0,0,0,0,0
853,38,10,44,0,1,1,0,0,0,0,0
854,53,6,60,0,1,0,0,0,0,1,0
855,34,10,40,0,1,1,0,0,0,0,0
856,23,9,40,0,1,0,0,1,0,0,0
857,39,13,45,15024,1,0,0,0,0,1,1
858,43,14,50,0,0,0,0,0,0,1,0
859,67,9,40,0,1,0,0,0,0,1,1
860,81,9,30,0,1,0,0,0,0,1,0
861,21,10,20,0,1,0,0,1,0,0,0
862,23,10,25,0,1,1,0,0,0,0,0
863,25,10,40,0,1,0,0,0,1,0,0
864,42,3,38,0,0,0,0,0,0,1,0
865,38,10,40,0,0,0,0,0,0,1,0
866,32,9,40,0,1,0,0,0,0,1,0
867,37,9,40,0,1,0,0,0,0,1,0
868,51,14,60,0,1,0,0,0,0,1,1
869,22,10,42,0,0,1,0,0,0,0,0
870,33,2,40,0,0,1,0,0,0,0,0
871,42,9,55,0,1,1,0,0,0,0,0
872,51,1,40,0,1,0,0,0,0,1,0
873,23,9,40,0,0,0,0,0,0,1,0
874,37,7,44,3103,1,0,0,0,0,1,1
875,37,9,99,0,1,0,0,0,0,1,1
876,47,14,25,0,0,1,0,0,0,0,0
877,41,15,40,0,1,0,0,0,0,1,1
878,33,9,30,0,1,0,0,0,0,1,0
879,31,13,40,0,1,1,0,0,0,0,1
880,31,12,40,0,0,0,0,0,1,0,0
881,35,9,40,0,1,0,0,0,0,1,0
882,38,9,40,0,1,0,0,0,0,1,1
883,18,9,45,0,0,1,0,0,0,0,0
884,20,9,40,0,1,0,0,0,0,1,0
885,54,10,35,0,0,0,0,0,1,0,0
886,40,10,40,0,0,0,0,0,1,0,0
887,36,13,45,0,0,0,0,0,0,1,1
888,43,10,35,0,1,0,0,0,1,0,0
889,44,10,40,0,1,0,0,0,1,0,0
890,44,9,40,0,0,0,0,0,0,1,1
891,43,14,43,0,1,0,0,0,0,1,1
892,51,4,40,0,0,0,0,0,1,0,0
893,18,9,20,0,0,0,0,1,0,0,0
894,51,10,40,0,1,0,0,0,0,1,0
895,41,6,30,0,1,0,0,0,0,1,0
896,44,10,70,0,1,0,0,0,0,1,1
897,33,6,40,0,1,1,0,0,0,0,0
898,33,13,40,0,1,0,0,0,0,1,1
899,42,12,40,0,1,0,0,0,0,1,1
900,25,10,45,0,1,0,0,0,0,1,0
901,32,9,38,0,0,1,0,0,0,0,0
902,32,13,70,0,1,0,0,0,0,1,0
903,36,6,40,0,0,0,0,0,1,0,0
904,28,9,40,0,1,0,0,0,0,1,0
905,20,9,20,0,0,0,0,1,0,0,0
906,35,10,60,0,1,0,0,0,0,1,1
907,55,9,20,0,1,0,0,0,0,1,0
908,48,13,40,0,1,0,0,0,0,1,1
909,34,9,35,0,1,0,0,0,0,1,1
910,28,13,35,0,0,1,0,0,0,0,0
911,67,13,40,0,1,1,0,0,0,0,1
912,37,9,40,0,1,0,0,0,0,1,0
913,44,9,70,0,1,0,0,0,1,0,0
914,25,10,40,0,0,1,0,0,0,0,0
915,21,10,40,4101,0,1,0,0,0,0,0
916,40,14,35,0,1,0,0,0,0,1,1
917,78,9,40,2964,0,1,0,0,0,0,0
918,34,9,40,0,1,0,0,1,0,0,0
919,49,9,44,0,0,1,0,0,0,0,0
920,22,12,40,0,0,1,0,0,0,0,0
921,60,9,42,0,1,0,0,0,1,0,0
922,45,9,40,0,1,1,0,0,0,0,1
923,63,11,20,0,0,1,0,0,0,0,0
924,41,9,35,0,0,0,0,1,0,0,0
925,47,9,40,0,0,0,0,0,1,0,0
926,44,9,40,0,1,0,0,0,1,0,0
927,51,10,40,3325,0,1,0,0,0,0,0
928,46,13,40,0,1,1,0,0,0,0,0
929,41,11,40,0,1,0,0,0,0,1,0
930,50,9,30,0,1,0,0,0,0,1,0
931,47,9,50,0,1,0,0,0,0,1,1
932,35,9,45,0,1,1,0,0,0,0,0
933,56,9,55,0,1,0,0,0,0,1,1
934,45,14,45,0,1,1,0,0,0,0,0
935,48,13,58,0,1,0,0,0,1,0,1
936,40,10,40,2580,1,0,0,0,0,1,0
937,39,13,50,15024,1,0,0,0,0,1,1
938,20,10,40,0,1,0,0,1,0,0,0
939,50,16,65,0,1,0,0,0,0,1,1
940,38,9,40,0,0,0,0,0,0,1,1
941,23,13,60,0,0,0,0,1,0,0,0
942,31,9,16,0,1,0,0,1,0,0,0
943,58,13,40,0,1,0,0,0,0,1,0
944,66,9,40,0,1,1,0,0,0,0,0
945,39,9,40,0,1,0,0,0,0,1,1
946,54,9,52,15024,1,0,0,0,0,1,1
947,26,10,50,0,1,0,0,0,0,1,0
948,51,9,40,0,0,1,0,0,0,0,0
949,34,11,40,0,1,0,0,1,0,0,0
950,50,9,40,3103,1,0,0,0,0,1,1
951,42,10,44,0,1,0,0,0,0,1,1
952,38,14,25,0,1,0,0,0,0,1,0
953,48,4,40,0,1,0,0,0,0,1,0
954,33,11,40,0,0,0,0,0,0,1,1
955,51,9,32,0,0,0,0,0,1,0,0
956,22,9,40,0,1,1,0,0,0,0,0
957,41,10,50,0,1,1,0,0,0,0,0
958,48,14,35,0,1,0,0,0,0,1,1
959,42,9,30,0,0,1,0,0,0,0,0
960,34,10,40,0,1,0,0,0,0,1,0
961,23,9,40,0,0,0,0,0,1,0,0
962,56,9,50,0,1,0,0,0,0,1,0
963,30,13,45,0,1,1,0,0,0,0,0
964,45,9,55,0,1,0,0,0,0,1,1
965,48,6,40,0,0,0,0,0,0,1,0
966,48,14,50,0,1,1,0,0,0,0,0
967,31,11,40,0,0,1,0,0,0,0,0
968,20,12,20,0,1,0,0,1,0,0,0
969,27,10,40,0,1,1,0,0,0,0,0
970,32,9,40,0,0,1,0,0,0,0,0
971,66,5,1,1409,1,0,0,0,0,1,0
972,37,9,75,0,1,1,0,0,0,0,0
973,34,9,30,0,0,0,0,0,1,0,0
974,90,9,40,0,0,1,0,0,0,0,0
975,23,10,40,0,0,0,0,1,0,0,0
976,43,10,40,0,0,1,0,0,0,0,0
977,44,13,60,7688,1,0,0,0,0,1,1
978,24,10,37,0,0,1,0,0,0,0,0
979,28,15,55,0,1,0,0,0,1,0,0
980,23,10,40,0,1,0,0,0,0,1,0
981,20,10,50,0,0,1,0,0,0,0,0
982,36,13,50,0,1,0,0,0,0,1,1
983,61,9,40,0,1,0,0,0,0,1,0
984,53,13,40,0,1,0,0,0,0,1,1
985,30,13,40,7298,1,0,0,0,0,1,1
986,52,10,55,0,1,0,0,0,0,1,1
987,38,10,40,0,1,1,0,0,0,0,0
988,32,13,40,0,1,0,0,0,0,1,0
989,30,8,75,0,1,0,0,0,0,1,0
990,41,11,40,0,0,1,0,0,0,0,0
991,49,14,40,0,1,0,0,0,0,1,1
992,45,9,47,0,1,0,0,0,0,1,1
993,43,9,35,0,1,0,0,0,0,1,0
994,61,9,40,3471,1,0,0,0,0,1,0
995,54,9,32,0,1,0,0,0,0,1,0
996,34,12,40,0,0,0,0,0,1,0,0
997,49,10,80,0,1,0,0,0,0,1,1
998,38,10,40,0,1,0,0,1,0,0,0
999,35,15,80,0,1,0,0,0,0,1,1
1000,36,8,40,0,1,0,0,0,0,1,0
1001,30,13,50,0,1,0,0,0,0,1,0
1002,36,12,60,0,0,1,0,0,0,0,0
1003,22,13,20,0,0,0,0,1,0,0,0
1004,38,9,40,0,1,0,0,0,0,1,1
1005,37,9,50,0,1,0,0,0,0,1,1
1006,48,16,46,0,0,0,0,0,0,1,1
1007,17,7,15,0,1,0,0,1,0,0,0
1008,19,10,20,0,1,0,0,1,0,0,0
1009,27,13,40,0,0,1,0,0,0,0,0
1010,22,13,50,0,1,0,0,1,0,0,0
1011,49,9,40,0,1,0,0,0,0,1,0
1012,43,11,40,0,0,0,0,0,0,1,1
1013,43,13,40,0,0,0,0,0,1,0,0
1014,19,9,35,0,0,1,0,0,0,0,0
1015,58,9,60,0,1,0,0,0,0,1,0
1016,41,10,40,0,1,0,0,0,0,1,1
1017,31,10,40,0,1,0,0,0,0,1,0
1018,30,11,40,0,1,0,0,0,0,1,0
1019,32,9,40,0,1,0,0,0,0,1,0
1020,29,13,35,0,1,1,0,0,0,0,0
1021,42,10,52,7298,1,0,0,0,0,1,1
1022,38,9,28,0,1,0,0,1,0,0,0
1023,41,12,40,0,1,0,0,0,0,1,1
1024,44,13,50,0,1,1,0,0,0,0,1
1025,31,16,60,0,1,1,0,0,0,0,0
1026,34,9,40,0,1,1,0,0,0,0,0
1027,21,10,40,0,1,0,0,1,0,0,0
1028,22,13,20,0,1,0,0,1,0,0,0
1029,62,6,40,0,1,0,0,0,0,1,0
1030,29,9,25,0,0,0,0,0,0,1,1
1031,43,10,40,0,0,0,0,0,1,0,0
1032,45,13,60,0,1,0,0,0,0,1,1
1033,39,5,40,0,1,0,0,0,0,1,0
1034,41,13,50,0,1,0,0,0,0,1,0
1035,34,12,25,0,0,0,0,0,0,1,1
1036,34,9,33,0,0,0,0,0,1,0,0
1037,31,13,47,0,1,1,0,0,0,0,0
1038,29,9,25,0,1,0,0,1,0,0,0
1039,41,13,40,3103,1,0,0,0,0,1,1
1040,41,11,55,0,1,0,0,0,0,1,0
1041,35,14,45,0,1,0,0,0,0,1,1
1042,33,13,45,0,0,0,0,0,0,1,1
1043,37,13,38,0,1,1,0,0,0,0,0
1044,69,9,40,0,0,0,0,0,0,1,0
1045,34,9,40,0,0,0,0,1,0,0,0
1046,60,11,70,0,1,0,0,0,0,1,1
1047,36,10,40,0,1,0,0,0,0,1,0
1048,41,9,50,0,1,0,0,0,0,1,0
1049,58,13,40,0,0,0,0,0,0,1,1
1050,53,13,40,0,1,0,0,0,0,1,0
1051,29,10,40,0,1,0,0,0,0,1,0
1052,45,9,40,4865,0,1,0,0,0,0,0
1053,34,10,38,0,1,0,0,0,0,1,0
1054,36,13,40,0,1,0,0,0,0,1,0
1055,48,10,35,0,0,0,0,0,1,0,0
1056,20,11,40,0,0,0,0,1,0,0,0
1057,35,9,50,0,1,0,0,0,0,1,1
1058,63,9,40,0,1,1,0,0,0,0,0
1059,41,10,45,0,1,0,0,0,1,0,0
1060,28,13,45,0,1,0,0,0,0,1,0
1061,30,10,40,0,0,1,0,0,0,0,0
1062,31,9,40,0,0,0,0,0,1,0,0
1063,37,11,38,0,0,0,0,1,0,0,0
1064,31,10,50,0,1,0,0,0,0,1,1
1065,46,14,45,0,1,0,0,0,0,1,1
1066,35,9,60,0,1,0,0,0,0,1,1
1067,27,9,53,0,1,0,0,0,0,1,0
1068,41,2,35,0,1,0,0,0,0,1,0
1069,19,10,20,0,0,0,0,1,0,0,0
1070,20,10,45,0,1,1,0,0,0,0,0
1071,59,9,40,0,0,0,0,0,1,0,0
1072,40,13,37,0,1,1,0,0,0,0,0
1073,56,10,60,0,1,0,0,0,0,1,0
1074,33,14,44,15024,1,0,0,0,0,1,1
1075,30,10,60,0,0,1,0,0,0,0,0
1076,46,9,50,0,1,0,0,0,0,1,0
1077,61,9,35,0,1,0,0,0,0,1,1
1078,50,9,40,7298,1,0,0,0,0,1,1
1079,25,9,30,0,1,0,0,1,0,0,0
1080,40,10,39,0,0,0,0,0,1,0,0
1081,51,9,54,0,1,0,0,0,0,1,0
1082,43,9,40,0,1,0,0,0,0,1,0
1083,34,10,54,0,1,0,0,0,0,1,0
1084,46,9,45,0,1,0,0,0,0,1,1
1085,28,14,50,0,0,0,0,0,0,1,1
1086,26,13,40,0,1,0,0,0,1,0,0
1087,20,9,28,0,1,0,0,1,0,0,0
1088,44,11,40,3411,1,0,0,0,0,1,0
1089,51,9,40,0,1,0,0,0,1,0,0
1090,33,13,60,0,1,0,0,0,0,1,1
1091,54,12,40,0,1,0,0,0,0,1,1
1092,50,13,40,0,0,0,0,0,0,1,1
1093,33,9,40,0,0,1,0,0,0,0,0
1094,65,13,20,10605,1,0,0,0,0,1,1
1095,88,15,40,0,1,0,0,0,0,1,0
1096,40,9,40,0,1,1,0,0,0,0,0
1097,51,9,43,0,0,1,0,0,0,0,0
1098,50,7,40,0,0,1,0,0,0,0,0
1099,25,14,99,0,1,1,0,0,0,0,1
1100,20,11,30,0,1,1,0,0,0,0,0
1101,47,9,40,0,1,0,0,0,0,1,0
1102,22,11,30,0,0,0,0,1,0,0,0
1103,50,9,48,0,1,0,0,0,0,1,1
1104,47,9,40,0,0,0,0,0,1,0,0
1105,24,7,45,0,1,1,0,0,0,0,0
1106,40,13,45,0,0,1,0,0,0,0,1
1107,36,13,40,0,1,0,0,0,0,1,0
1108,32,9,40,0,1,0,0,0,0,1,0
1109,44,9,40,0,1,0,0,0,0,1,0
1110,59,10,40,0,0,0,0,1,0,0,0
1111,65,9,30,0,1,0,0,0,0,1,0
1112,24,13,65,0,0,1,0,0,0,0,0
1113,27,13,35,0,1,0,0,1,0,0,0
1114,51,11,40,0,1,1,0,0,0,0,0
1115,48,10,40,0,1,0,0,0,0,1,1
1116,39,9,60,0,1,0,0,0,0,1,0
1117,28,13,40,0,1,0,0,0,0,1,0
1118,19,10,25,0,0,0,0,1,0,0,0
1119,49,13,40,0,0,1,0,0,0,0,0
1120,51,12,60,0,1,0,0,0,0,1,0
1121,59,14,55,0,1,0,0,0,0,1,0
1122,18,9,40,0,0,0,0,1,0,0,0
1123,50,9,40,4386,1,0,0,0,0,1,0
1124,45,9,80,0,1,0,0,0,0,1,1
1125,30,13,50,0,1,0,0,0,0,1,1
1126,37,13,35,0,1,1,0,0,0,0,0
1127,44,13,40,0,1,1,0,0,0,0,1
1128,33,10,40,0,1,0,0,0,0,1,0
1129,61,14,40,0,1,0,0,0,0,1,1
1130,61,9,40,0,1,0,0,0,0,1,0
1131,38,13,42,0,1,0,0,0,0,1,1
1132,36,9,45,0,1,0,0,0,0,1,0
1133,44,10,60,5178,1,0,0,0,0,1,1
1134,37,10,62,0,1,0,0,1,0,0,0
1135,31,10,20,0,0,0,0,0,1,0,0
1136,54,16,45,15024,1,0,0,0,0,1,1
1137,20,10,16,0,1,0,0,1,0,0,0
1138,48,10,40,7688,1,0,0,0,0,1,1
1139,31,13,45,4650,1,1,0,0,0,0,0
1140,38,15,40,0,1,0,0,0,0,1,1
1141,45,9,40,0,1,0,0,0,0,1,1
1142,48,9,40,0,1,0,0,0,0,1,0
1143,53,10,40,0,1,0,0,0,0,1,0
1144,55,9,40,0,0,0,0,1,0,0,0
1145,38,14,72,0,1,0,0,0,0,1,1
1146,29,9,40,0,0,1,0,0,0,0,0
